date,epiweek,region,fips,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,apple_mobility,cdc_hospitalized,cdc_flu_hosp,Stage_One_Doses,Stage_Two_Doses,smoothed_wcovid_vaccinated,smoothed_wtested_positive_14d,smoothed_wwearing_mask,smoothed_wtravel_outside_state_5d,smoothed_wspent_time_1d,covidnet,Observed Number,Excess Estimate,death_jhu_cumulative,death_jhu_incidence,fb_survey_wcli,fb_survey_wili,positiveIncr_cumulative,positiveIncr,cdc_negativeIncr,cdc_positiveIncr,cdc_total_resultsIncr
2020-09-19,202038,X,US,-15.0,-6.0,38.714285714285715,-29.285714285714285,-27.0,6.857142857142857,135.47142857142856,24452.0,0.0,,,,,,,,3.8,173715.33333333334,14005.333333333334,198120.0,5451.0,0.6216379714285715,0.6317492571428572,6795256.0,289608.0,6404903.0,304579.0,6719091.0
2020-09-26,202039,X,US,-15.285714285714286,-6.428571428571429,32.57142857142857,-30.142857142857142,-26.428571428571427,6.857142857142857,131.42857142857142,24483.0,0.0,,,,,,,,4.2,176335.33333333334,15826.0,203434.0,5314.0,0.6024305857142856,0.6155616999999999,7087868.0,292612.0,6515700.0,318073.0,6843690.0
2020-10-03,202040,X,US,-14.571428571428571,-5.0,22.285714285714285,-29.714285714285715,-25.714285714285715,6.571428571428571,128.8357142857143,26998.0,0.0,,,,,,,,4.4,174017.33333333334,13153.333333333334,208275.0,4841.0,0.6355318571428571,0.6487288714285714,7389025.0,301157.0,6476209.0,330011.0,6814794.0
2020-10-10,202041,X,US,-15.142857142857142,-5.142857142857143,27.714285714285715,-29.0,-26.0,6.571428571428571,128.87,32668.0,0.0,,,,,,,,5.4,179294.66666666666,17248.0,213312.0,5037.0,0.7671919571428572,0.7908022857142858,7721538.0,332513.0,7595776.0,394666.0,8006724.0
2020-10-17,202042,X,US,-15.714285714285714,-6.285714285714286,21.285714285714285,-29.285714285714285,-26.571428571428573,7.428571428571429,128.60142857142858,36276.0,12.0,,,,,,,,6.2,175484.33333333334,12517.0,218483.0,5171.0,0.8086301857142858,0.8290362857142858,8107633.0,386095.0,7109285.0,441252.0,7573868.0
2020-10-24,202043,X,US,-16.571428571428573,-6.857142857142857,14.714285714285714,-29.142857142857142,-25.142857142857142,7.285714285714286,126.11428571428571,41092.0,218.0,,,,,,,,7.4,179327.0,15216.666666666666,224253.0,5770.0,0.8439743571428571,0.8595325,8589793.0,482160.0,7956382.0,548526.0,8533621.0
2020-10-31,202044,X,US,-16.714285714285715,-5.714285714285714,1.8571428571428572,-31.142857142857142,-25.428571428571427,7.857142857142857,121.41428571428571,46064.0,428.0,,,,,,,,9.0,181971.33333333334,16864.333333333332,230195.0,5942.0,0.8836180857142857,0.9040916000000001,9157518.0,567725.0,8078099.0,652184.0,8760841.0
2020-11-07,202045,X,US,-16.571428571428573,-7.428571428571429,6.142857142857143,-32.57142857142857,-25.428571428571427,7.857142857142857,112.38285714285715,55395.0,477.0,,,,,,,,11.9,192649.0,26246.333333333332,237413.0,7218.0,1.1903038857142858,1.2230554285714283,9924389.0,766871.0,8787581.0,887612.0,9700226.0
2020-11-14,202046,X,US,-18.0,-8.142857142857142,-3.2857142857142856,-34.285714285714285,-26.571428571428573,9.0,108.86000000000001,69756.0,585.0,,,,,,,,15.5,194504.33333333334,26906.666666666668,245304.0,7891.0,1.1794938285714285,1.1959692,10947622.0,1023233.0,9664087.0,1188192.0,10874339.0
2020-11-21,202047,X,US,-19.571428571428573,-7.0,-7.142857142857143,-34.0,-25.857142857142858,9.142857142857142,108.08285714285715,81599.0,548.0,,,,,,,,17.6,200402.0,31336.333333333332,256106.0,10802.0,1.1687559857142857,1.1946738714285714,12150834.0,1203212.0,11402479.0,1297528.0,12728573.0
2020-11-28,202048,X,US,-24.714285714285715,-6.428571428571429,-7.571428571428571,-38.714285714285715,-40.57142857142857,12.285714285714286,101.09571428571428,85942.0,590.0,,,,,,,,18.3,203049.0,32624.666666666668,266886.0,10780.0,1.2112881142857141,1.2459156571428571,13332816.0,1181982.0,10372810.0,1207735.0,11610293.0
2020-12-05,202049,X,US,-19.857142857142858,-8.571428571428571,-16.0,-35.57142857142857,-26.571428571428573,9.857142857142858,103.77428571428572,94806.0,577.0,,,,,,,,19.1,212390.66666666666,39561.333333333336,282524.0,15638.0,1.2374262999999999,1.2567031428571427,14698965.0,1366149.0,10939735.0,1496975.0,12465684.0
2020-12-12,202050,X,US,-20.0,-7.714285714285714,-14.571428571428571,-37.42857142857143,-26.285714285714285,9.571428571428571,104.7357142857143,100590.0,605.0,,,,,,,,19.6,223719.0,49176.333333333336,300077.0,17553.0,1.2464803142857142,1.2706474714285716,16217207.0,1518242.0,11248358.0,1505969.0,12783620.0
2020-12-19,202051,X,US,-19.571428571428573,-6.0,-22.0,-37.0,-27.714285714285715,10.428571428571429,106.59571428571428,104348.0,794.0,,,,,,,,18.9,224992.0,48568.333333333336,319243.0,19166.0,1.2674769142857143,1.2842194,17773816.0,1556609.0,10978428.0,1500555.0,12513761.0
2020-12-26,202052,X,US,-22.428571428571427,-2.7142857142857144,-17.428571428571427,-39.142857142857146,-42.57142857142857,12.428571428571429,99.67428571428573,104871.0,874.0,398579.0,,,,,,,19.0,228200.66666666666,50067.0,335731.0,16488.0,1.2567610714285715,1.271763042857143,19142802.0,1368986.0,9629503.0,1340228.0,11003986.0
2021-01-02,202053,X,US,-22.285714285714285,-9.142857142857142,-12.857142857142858,-40.57142857142857,-42.714285714285715,14.285714285714286,103.09714285714286,111218.0,738.0,1601682.0,,,5.5643242,26.1508256,2.5718217857142855,9.505453385714286,19.5,234594.0,54683.333333333336,354636.0,18905.0,1.5080642,1.5365555000000002,20642603.0,1499801.0,8984240.0,1592911.0,10614098.0
2021-01-09,202101,X,US,-23.0,-10.571428571428571,-22.857142857142858,-38.57142857142857,-27.857142857142858,11.142857142857142,102.43714285714286,117579.0,665.0,2365773.0,1127.0,3.0274144428571432,20.608595585714284,91.67922511428571,8.738930728571429,30.2660615,20.7,233616.0,52557.333333333336,376962.0,22326.0,1.3649733857142858,1.3830045857142859,22379212.0,1736609.0,11060178.0,1761212.0,12862268.0
2021-01-16,202102,X,US,-24.857142857142858,-12.571428571428571,-20.857142857142858,-40.0,-28.0,10.714285714285714,103.17285714285714,109783.0,660.0,3469733.0,57517.0,6.886703557142857,21.612254957142856,92.36250624285715,7.176879771428571,28.239945828571425,18.4,234965.0,52692.333333333336,400409.0,23447.0,1.2876038571428572,1.2978384714285713,23943449.0,1564237.0,11062339.0,1452898.0,12553851.0
2021-01-23,202103,X,US,-25.142857142857142,-13.714285714285714,-18.142857142857142,-41.142857142857146,-29.571428571428573,10.714285714285714,104.08428571428573,96413.0,545.0,5422455.0,1010490.0,9.863425757142858,19.67858657142857,92.4893062142857,6.874635185714285,29.33108082857143,15.9,225709.66666666666,44027.333333333336,422205.0,21796.0,1.169960642857143,1.1849623857142857,25167646.0,1224197.0,10634803.0,1182556.0,11859680.0
2021-01-30,202104,X,US,-26.0,-14.428571428571429,-26.285714285714285,-41.42857142857143,-27.571428571428573,10.571428571428571,102.64142857142858,82346.0,593.0,13030902.0,2743488.0,13.412978542857143,18.138561557142857,92.43262548571428,6.686007600000001,29.618648542857137,13.3,215624.0,34595.0,444167.0,21962.0,1.0345806857142856,1.0446632857142857,26225297.0,1057651.0,10287489.0,986975.0,11312665.0
2021-02-06,202105,X,US,-24.285714285714285,-12.714285714285714,-23.0,-40.857142857142854,-27.857142857142858,10.428571428571429,103.21714285714286,70686.0,516.0,20962222.0,5567422.0,17.1878206,16.2163788,92.02336291428571,6.4744230571428565,33.3461995,11.4,210819.66666666666,29069.0,465592.0,21425.0,0.9699863714285714,0.9939734571428572,27077878.0,852581.0,9781758.0,778398.0,10590197.0
2021-02-13,202106,X,US,-25.285714285714285,-11.0,-28.0,-40.0,-28.142857142857142,10.571428571428571,105.01571428571427,57392.0,482.0,34328102.0,12054623.0,20.716779557142857,14.447331485714287,91.8128018,6.659034428571428,34.176377828571425,8.7,199290.33333333334,19465.666666666668,483203.0,17611.0,0.914012042857143,0.9262969285714285,27738885.0,661007.0,8531234.0,583232.0,9133207.0
2021-02-20,202107,X,US,-28.0,-14.428571428571429,-27.714285714285715,-42.0,-34.714285714285715,13.0,98.83857142857141,47090.0,481.0,41188516.0,17206746.0,24.48156078571429,13.09701522857143,91.27639851428572,6.8229897571428575,33.200101028571424,7.8,196079.33333333334,16198.666666666666,496382.0,13179.0,0.8802007285714286,0.8807258857142857,28212224.0,473339.0,7547617.0,427352.0,7989254.0
2021-02-27,202108,X,US,-17.714285714285715,-9.428571428571429,-10.428571428571429,-34.142857142857146,-24.857142857142858,8.714285714285714,115.14714285714287,42497.0,498.0,47464996.0,22888834.0,27.287905714285714,12.034805971428572,26.423138014285712,7.268998314285714,35.330917142857146,7.1,189868.33333333334,11355.666666666666,510345.0,13963.0,0.8452389857142857,0.8546820714285714,28695836.0,483612.0,8742104.0,441732.0,9199429.0
2021-03-06,202109,X,US,-15.0,-6.857142857142857,-6.714285714285714,-32.57142857142857,-24.714285714285715,7.714285714285714,119.40285714285713,36184.0,466.0,56253659.0,28928169.0,35.6578537,12.454077157142857,,8.997669928571428,44.14553597142857,6.2,182789.0,6586.666666666667,522325.0,11980.0,0.8937612571428573,0.9041345285714285,29121367.0,425531.0,8613005.0,378545.0,9004817.0
2021-03-13,202110,X,US,-13.285714285714286,-5.428571428571429,6.285714285714286,-30.285714285714285,-25.142857142857142,7.285714285714286,103.03857142857143,33833.0,425.0,67407260.0,34598390.0,36.924150457142865,9.235464814285715,,8.05958852857143,39.447576628571426,6.4,178364.66666666666,4169.0,530960.0,8635.0,0.7778843285714286,0.7864281714285715,29501567.0,380200.0,8257620.0,363453.0,8633645.0
2021-03-20,202111,X,US,-9.428571428571429,-4.571428571428571,0.5714285714285714,-27.857142857142858,-26.285714285714285,7.285714285714286,131.12714285714284,32958.0,416.0,77770168.0,39876847.0,43.60699891428572,8.878596128571427,,6.236079342857143,28.845395371428573,7.0,174687.0,2537.0,538027.0,7067.0,0.8155462857142857,0.8272424714285715,29888104.0,386537.0,8034321.0,370430.0,8416677.0
2021-03-27,202112,X,US,-8.428571428571429,-4.142857142857143,13.857142857142858,-25.857142857142858,-24.571428571428573,6.571428571428571,133.89,34383.0,385.0,89776217.0,46056858.0,49.84497918571429,9.048341228571429,,,,8.1,176450.0,3777.0,544999.0,6972.0,0.8359317571428572,0.8379774285714285,30319583.0,431479.0,8100554.0,420720.0,8534625.0
2021-04-03,202113,X,US,-6.428571428571429,0.8571428571428571,13.571428571428571,-25.857142857142858,-27.428571428571427,6.714285714285714,136.0757142857143,35965.0,369.0,101920395.0,54438535.0,55.98941865714286,9.281091642857142,,,,8.7,170419.0,839.3333333333334,550772.0,5773.0,0.8130926285714285,0.8262076571428572,30778765.0,459182.0,7982096.0,454128.0,8452130.0
2021-04-10,202114,X,US,-9.571428571428571,-2.857142857142857,27.571428571428573,-24.428571428571427,-27.285714285714285,5.714285714285714,136.98142857142858,38741.0,442.0,114791160.0,63630229.0,61.80517615714286,10.024102828571428,,,,10.2,177193.0,6251.0,557659.0,6887.0,0.9055055142857142,0.9234386428571428,31257735.0,478970.0,8152826.0,469789.0,8640493.0
2021-04-17,202115,X,US,-8.428571428571429,-3.142857142857143,16.0,-25.571428571428573,-24.571428571428573,6.0,135.50142857142856,39831.0,417.0,126822454.0,73322664.0,67.12332314285715,9.819214299999999,,,,10.2,171761.33333333334,3777.0,562680.0,5021.0,0.8632833857142858,0.8657544714285714,31736761.0,479026.0,8369881.0,464578.0,8847451.0
2021-04-24,202116,X,US,-8.714285714285714,-2.5714285714285716,20.714285714285715,-24.571428571428573,-24.0,6.142857142857143,135.97285714285715,37721.0,493.0,135636560.0,83614820.0,71.17597142857143,9.614410242857142,,,,9.2,174698.33333333334,6670.333333333333,567699.0,5019.0,0.8863936571428572,0.8990802142857144,32150516.0,413755.0,8243529.0,401541.0,8656686.0
2021-05-01,202117,X,US,-7.428571428571429,-0.8571428571428571,28.857142857142858,-23.285714285714285,-24.142857142857142,5.428571428571429,137.95857142857142,34181.0,425.0,143109046.0,93543523.0,84.61523792857145,9.239850885714286,,,,8.1,173953.33333333334,6905.0,572583.0,4884.0,1.0111041285714286,1.024701857142857,32500747.0,350231.0,7919983.0,351395.0,8282194.0
2021-05-08,202118,X,US,-5.571428571428571,3.2857142857142856,26.571428571428573,-22.142857142857142,-23.857142857142858,4.857142857142857,141.39,30748.0,344.0,147989197.0,102039691.0,75.77598067142858,8.48123412857143,,,,7.2,171690.66666666666,6310.666666666667,577383.0,4800.0,0.8245874571428571,0.8339272714285714,32795112.0,294365.0,7328059.0,281876.0,7618623.0
2021-05-15,202119,X,US,-6.142857142857143,2.857142857142857,33.57142857142857,-20.714285714285715,-24.428571428571427,4.714285714285714,142.35857142857142,26232.0,321.0,152619490.0,110288534.0,76.91404134285715,8.310944142857144,,,,5.7,170339.33333333334,5961.666666666667,581469.0,4086.0,0.8333805285714286,0.8391714142857143,33033700.0,238588.0,6786488.0,220259.0,7014254.0
2021-05-22,202120,X,US,-5.571428571428571,1.8571428571428572,40.285714285714285,-20.571428571428573,-23.285714285714285,4.714285714285714,146.75285714285715,23008.0,301.0,158667114.0,116807511.0,77.9110716142857,7.1224241571428575,,,,4.8,171592.66666666666,7337.333333333333,585382.0,3913.0,0.7935963571428571,0.8208498142857144,33215414.0,181714.0,6090058.0,171700.0,6267966.0
2021-05-29,202121,X,US,-4.285714285714286,3.2857142857142856,38.57142857142857,-20.142857142857142,-24.714285714285715,4.571428571428571,151.36285714285714,20443.0,295.0,163145749.0,121507846.0,79.04017794285714,6.140166885714286,,,,3.7,167984.0,5397.333333333333,589878.0,4496.0,0.7569425857142857,0.7691442285714286,33362658.0,147244.0,5380982.0,131764.0,5517551.0
2021-06-05,202122,X,US,-4.285714285714286,4.142857142857143,54.142857142857146,-20.714285714285715,-30.428571428571427,5.857142857142857,152.29142857142858,16661.0,286.0,166155682.0,124810624.0,79.43031678571428,8.480976985714285,,,,2.9,168754.33333333334,6819.333333333333,593133.0,3255.0,0.7563891285714286,0.7715566571428571,33465719.0,103061.0,4799567.0,96709.0,4899929.0
2021-06-12,202123,X,US,-3.4285714285714284,3.857142857142857,48.285714285714285,-18.428571428571427,-24.571428571428573,4.571428571428571,158.18142857142854,14931.0,276.0,169178144.0,129365983.0,79.38547555714284,5.659701928571428,,,,2.3,168015.66666666666,7286.0,595639.0,2506.0,0.776613,0.7962902000000001,33566505.0,100786.0,4715885.0,85713.0,4805560.0
2021-06-19,202124,X,US,-2.857142857142857,5.0,55.285714285714285,-16.428571428571427,-25.714285714285715,4.285714285714286,163.52142857142857,13522.0,262.0,172402052.0,134650402.0,79.52499022857143,5.655792257142858,,,,1.9,168618.0,8399.666666666666,597759.0,2120.0,0.817285457142857,0.8325625999999999,33648192.0,81687.0,4349772.0,80336.0,4433807.0
2021-06-26,202125,X,US,-4.142857142857143,1.7142857142857142,50.142857142857146,-16.857142857142858,-26.285714285714285,4.428571428571429,162.64285714285714,13174.0,253.0,174422089.0,137366902.0,79.84937394285716,5.049947242857143,,,,1.8,167849.0,8217.333333333334,599853.0,2094.0,0.8577799285714285,0.8615179142857142,33735575.0,87383.0,4175300.0,85513.0,4264205.0
2021-07-03,202126,X,US,-3.4285714285714284,4.571428571428571,48.57142857142857,-16.571428571428573,-27.714285714285715,4.0,162.02857142857144,14431.0,249.0,177350961.0,141076972.0,91.7802645142857,5.6677643714285715,,,,1.7,169742.0,10333.666666666666,601516.0,1663.0,0.9828257999999999,0.9899587,33826941.0,91366.0,3798912.0,106484.0,3908656.0
2021-07-10,202127,X,US,-5.857142857142857,3.2857142857142856,60.285714285714285,-18.285714285714285,-33.42857142857143,5.714285714285714,159.72142857142856,17174.0,286.0,178985619.0,142789036.0,80.4952177,6.871958357142857,,,,2.3,168707.0,9508.666666666666,603099.0,1583.0,0.9336244142857142,0.9447073714285714,33961165.0,134224.0,3618309.0,148171.0,3769903.0
2021-07-17,202128,X,US,-3.4285714285714284,3.142857142857143,48.285714285714285,-16.142857142857142,-26.0,4.714285714285714,164.56142857142856,23050.0,347.0,180774265.0,144829487.0,80.56936767142857,8.028616785714286,,,,3.0,168329.66666666666,9597.666666666666,605017.0,1918.0,1.0311723571428573,1.046332657142857,34184167.0,223002.0,4140148.0,247595.0,4392573.0
2021-07-24,202129,X,US,-3.0,3.857142857142857,55.0,-15.142857142857142,-26.142857142857142,4.285714285714286,165.14857142857144,33245.0,318.0,182976319.0,146606788.0,80.85114407142858,9.337780357142858,,,,4.3,171304.33333333334,12383.333333333334,606915.0,1898.0,1.1414547571428573,1.1792472428571428,34546878.0,362711.0,4862850.0,406368.0,5276579.0
2021-07-31,202130,X,US,-3.4285714285714284,3.857142857142857,49.142857142857146,-15.857142857142858,-25.857142857142858,4.571428571428571,162.42714285714285,48237.0,355.0,185909148.0,148087877.0,80.70034091428572,12.242129471428573,,,,6.4,175594.0,16908.0,609457.0,2542.0,1.2553180142857143,1.2776700857142858,35100691.0,553813.0,5643501.0,616411.0,6269793.0
2021-08-07,202131,X,US,-3.0,5.0,48.0,-16.0,-25.857142857142858,4.428571428571429,159.0,64195.0,387.0,189201528.0,149578614.0,80.29783842857142,13.769572400000001,,,,8.5,183538.66666666666,24748.333333333332,613044.0,3587.0,1.3013955428571429,1.324523942857143,35878396.0,777705.0,6924862.0,798637.0,7737425.0
2021-08-14,202132,X,US,-4.142857142857143,4.428571428571429,41.142857142857146,-17.428571428571427,-26.0,4.714285714285714,158.99142857142857,78542.0,335.0,192447786.0,151203106.0,80.2054885142857,13.368522642857144,,,,10.3,190270.0,31358.333333333332,617649.0,4605.0,1.3932843,1.4192312857142857,36789262.0,910866.0,7935814.0,931688.0,8885049.0
2021-08-21,202133,X,US,-4.285714285714286,4.0,37.42857142857143,-18.285714285714285,-25.428571428571427,4.285714285714286,158.68714285714287,84991.0,336.0,195610140.0,153276195.0,80.46985635714286,14.177673757142857,,,,11.6,196230.33333333334,37152.666666666664,624903.0,7254.0,1.5251949000000002,1.5505756857142856,37835097.0,1045835.0,8632388.0,998750.0,9650772.0
2021-08-28,202134,X,US,-6.428571428571429,2.4285714285714284,31.428571428571427,-21.0,-24.857142857142858,4.857142857142857,155.89,86899.0,302.0,198556949.0,155742466.0,80.4383377,14.404425242857144,,,,12.3,200861.66666666666,41424.666666666664,633968.0,9065.0,1.627499,1.667560042857143,38922307.0,1087210.0,9964110.0,1097580.0,11084212.0
2021-09-04,202135,X,US,-5.571428571428571,3.2857142857142856,32.714285714285715,-19.0,-25.428571428571427,4.571428571428571,155.54999999999998,85393.0,324.0,201349501.0,158376764.0,92.17803187142859,16.52552048571429,,,,12.5,203562.33333333334,43705.666666666664,645012.0,11044.0,1.888068042857143,1.9207482857142857,40074458.0,1152151.0,10423525.0,1084857.0,11531430.0
2021-09-11,202136,X,US,-6.285714285714286,2.4285714285714284,44.42857142857143,-21.285714285714285,-29.428571428571427,5.571428571428571,152.6657142857143,81012.0,293.0,203415976.0,160489135.0,81.076366,14.398020257142857,,,,11.5,204233.33333333334,43760.666666666664,656914.0,11902.0,1.607017157142857,1.632490142857143,41115344.0,1040886.0,9853043.0,959804.0,10833304.0
2021-09-18,202137,X,US,-5.857142857142857,1.8571428571428572,34.142857142857146,-19.142857142857142,-22.857142857142858,4.285714285714286,154.10999999999999,73185.0,303.0,205706685.0,162941846.0,80.72867877142858,13.643530385714287,,,,10.3,203242.0,42060.333333333336,670958.0,14044.0,1.512818914285714,1.5481203714285714,42137721.0,1022377.0,10768692.0,926676.0,11716372.0
2021-09-25,202138,X,US,-6.714285714285714,0.8571428571428571,32.42857142857143,-19.142857142857142,-21.0,3.857142857142857,156.48285714285714,63415.0,300.0,207324015.0,165070342.0,80.79814612857143,13.1379524,,,,9.7,200621.33333333334,38629.333333333336,685376.0,14418.0,1.453046642857143,1.4817647571428572,42971901.0,834180.0,10717526.0,793980.0,11529414.0
2021-10-02,202139,X,US,-5.714285714285714,2.0,32.57142857142857,-18.428571428571427,-19.857142857142858,3.7142857142857144,156.53857142857146,54583.0,336.0,208947897.0,166689088.0,80.89447124285714,12.654160242857143,,,,8.9,199558.33333333334,37041.0,699100.0,13724.0,1.484173757142857,1.5163919000000001,43729731.0,757830.0,10301898.0,701186.0,11019853.0
2021-10-09,202140,X,US,-5.714285714285714,2.2857142857142856,27.857142857142858,-18.285714285714285,-20.142857142857142,3.857142857142857,156.78428571428572,49466.0,379.0,210929229.0,168217563.0,80.49212685714286,11.649257314285716,,,,8.9,194367.66666666666,30930.333333333332,710769.0,11669.0,1.4531971857142858,1.4936588142857141,44396606.0,666875.0,10133281.0,631733.0,10779471.0
2021-10-16,202141,X,US,-5.428571428571429,1.2857142857142858,27.428571428571427,-18.142857142857142,-21.142857142857142,3.857142857142857,159.7971428571429,45052.0,368.0,212505034.0,169701265.0,80.38822734285714,11.713065442857143,,,,8.4,190998.33333333334,26579.0,722441.0,11672.0,1.4109133571428571,1.4434798857142859,44987613.0,591007.0,9587597.0,550252.0,10150761.0
2021-10-23,202142,X,US,-5.285714285714286,0.8571428571428571,24.285714285714285,-17.857142857142858,-19.714285714285715,3.7142857142857144,160.46857142857144,40035.0,410.0,214264091.0,171252948.0,80.82664957142856,11.02888172857143,,,,7.8,190620.66666666666,25050.666666666668,734368.0,11927.0,1.3910141428571428,1.4116565428571428,45498188.0,510575.0,9530290.0,504343.0,10047183.0
2021-10-30,202143,X,US,-6.285714285714286,1.4285714285714286,8.142857142857142,-20.285714285714285,-19.428571428571427,4.285714285714286,157.57428571428568,36887.0,361.0,215278200.0,173257933.0,80.76513897142858,11.08527292857143,,,,7.9,190691.33333333334,23867.666666666668,743667.0,9299.0,1.4032371142857143,1.4309556142857143,46003644.0,505456.0,9034271.0,478197.0,9524039.0
2021-11-06,202144,X,US,-6.142857142857143,1.5714285714285714,9.285714285714286,-19.857142857142858,-19.571428571428573,4.428571428571429,149.72857142857143,35503.0,410.0,217170978.0,174813644.0,92.48428921428571,12.308550885714284,,,,8.0,191620.33333333334,23888.666666666668,752205.0,8538.0,1.6135733285714287,1.6500834714285713,46516692.0,513048.0,9094635.0,512751.0,9621690.0
2021-11-13,202145,X,US,-5.571428571428571,0.5714285714285714,7.285714285714286,-20.428571428571427,-20.428571428571427,4.714285714285714,153.37714285714287,37753.0,499.0,219973573.0,176335108.0,81.18741851428571,11.270795071428571,,,,9.4,194324.66666666666,25121.666666666668,760662.0,8457.0,1.550802742857143,1.5661566142857144,47082788.0,566096.0,9376916.0,583917.0,9978121.0
2021-11-20,202146,X,US,-5.714285714285714,1.0,-0.8571428571428571,-18.428571428571427,-18.428571428571427,4.285714285714286,156.8385714285714,41356.0,521.0,223524365.0,177720180.0,81.46325311428572,11.619350485714286,,,,9.9,192784.33333333334,22628.0,768734.0,8072.0,1.5408628285714285,1.5682747285714285,47730908.0,648120.0,9733086.0,643781.0,10394744.0
2021-11-27,202147,X,US,-11.571428571428571,2.142857142857143,-1.0,-23.0,-38.285714285714285,8.285714285714286,149.37,44152.0,642.0,225065694.0,177925932.0,81.83728582857142,12.103630028571429,,,,10.6,195096.66666666666,23501.333333333332,774450.0,5716.0,1.6083601285714284,1.6379109142857144,48237561.0,506653.0,6969310.0,566198.0,7554348.0
2021-12-04,202148,X,US,-6.571428571428571,0.42857142857142855,-2.857142857142857,-18.571428571428573,-18.285714285714285,4.714285714285714,153.48285714285714,50461.0,1013.0,228874268.0,180580232.0,82.13207108571429,11.906532157142859,,,,12.7,200844.33333333334,27504.666666666668,786478.0,12028.0,1.6933869000000001,1.7229813999999999,49085032.0,847471.0,10362339.0,824369.0,11209359.0
2021-12-11,202149,X,US,-7.142857142857143,0.42857142857142855,-10.142857142857142,-22.285714285714285,-16.857142857142858,5.0,154.92714285714285,55585.0,1223.0,232148471.0,183928879.0,82.10718375714286,13.104923114285715,,,,13.4,205675.66666666666,30740.333333333332,795634.0,9156.0,1.7538170999999998,1.7802480142857142,49920383.0,835351.0,10209928.0,786905.0,11016918.0
2021-12-18,202150,X,US,-3.4285714285714284,3.857142857142857,-8.857142857142858,-20.142857142857142,-17.0,4.428571428571429,162.19714285714284,55205.0,1475.0,234565598.0,186157613.0,82.03795412857143,13.349519857142857,,,,12.2,202523.33333333334,26131.666666666668,804985.0,9351.0,1.8579562571428572,1.8922811285714285,50830980.0,910597.0,10580585.0,1038575.0,11643682.0
2021-12-25,202151,X,US,-9.571428571428571,6.142857142857143,-12.0,-26.285714285714285,-39.714285714285715,8.285714285714286,145.06714285714284,61771.0,1980.0,236298237.0,187303897.0,82.74103497142858,14.638533142857144,,,,14.3,205402.0,27318.333333333332,815311.0,10326.0,2.4429253999999996,2.4964758857142857,52188299.0,1357319.0,10186005.0,1898438.0,12118124.0
2022-01-01,202152,X,US,-13.0,-2.7142857142857144,-8.428571428571429,-30.428571428571427,-44.0,11.857142857142858,142.78428571428572,98699.0,2771.0,236711509.0,188599636.0,95.02135534285712,22.651681599999996,,,,24.3,210152.0,30339.666666666668,824719.0,9408.0,4.629122471428571,4.753100985714285,55024330.0,2836031.0,9253945.0,3413392.0,12721855.0
2022-01-08,202201,X,US,-18.0,-4.571428571428571,-22.142857142857142,-30.857142857142858,-26.571428571428573,10.285714285714286,135.96428571428572,138022.0,1992.0,239516250.0,190478979.0,83.08337921428571,26.766922428571426,,,,32.5,219851.33333333334,39225.666666666664,836701.0,11982.0,4.7731162000000005,4.896892742857142,59932084.0,4907754.0,12314120.0,5171646.0,17588058.0
2022-01-15,202202,X,US,-17.857142857142858,-4.714285714285714,-17.428571428571427,-32.142857142857146,-23.0,8.857142857142858,138.93571428571428,153606.0,1651.0,241803229.0,192058963.0,82.80803411428572,31.864468485714283,,,,31.7,231484.66666666666,49592.333333333336,850807.0,14106.0,4.907198071428571,5.045699871428571,65586300.0,5654216.0,12076878.0,4633964.0,16830747.0
2022-01-22,202203,X,US,-19.571428571428573,-9.285714285714286,-17.0,-33.57142857142857,-26.428571428571427,9.428571428571429,137.1442857142857,143225.0,1134.0,244998154.0,194263893.0,82.93998738571429,33.40524995714286,,,,27.6,230895.66666666666,48408.666666666664,865905.0,15098.0,4.390578728571429,4.488188828571428,70654534.0,5068234.0,11384213.0,3950419.0,15448913.0
2022-01-29,202204,X,US,-17.714285714285715,-8.0,-14.571428571428571,-31.571428571428573,-20.714285714285715,7.571428571428571,140.81571428571428,126379.0,950.0,246456464.0,195514074.0,82.62085785714287,33.00908511428572,,,,22.2,229934.66666666666,46790.666666666664,883614.0,17709.0,3.493246028571428,3.575050357142857,74358013.0,3703479.0,9272821.0,2433866.0,11778657.0
2022-02-05,202205,X,US,-17.285714285714285,-6.857142857142857,-14.428571428571429,-30.571428571428573,-22.142857142857142,8.0,140.11857142857144,97036.0,1137.0,245229433.0,196952501.0,82.39639154285713,30.217438685714285,,,,15.7,220568.0,37824.666666666664,901041.0,17427.0,2.6232770000000003,2.6799505142857143,76469277.0,2111264.0,8310054.0,1408872.0,9767246.0
2022-02-12,202206,X,US,-11.142857142857142,-2.7142857142857144,-0.5714285714285714,-25.0,-17.428571428571427,5.142857142857143,155.3,72734.0,1256.0,246196566.0,198064183.0,81.92047847142858,25.190726214285714,,,,12.0,210738.66666666666,28773.666666666668,917731.0,16690.0,2.081531542857143,2.111079585714286,77734494.0,1265217.0,7913601.0,822897.0,8771190.0
